ticker,MU US Equity
2000-05-22,0.1032
2000-05-23,-3.7113
2000-05-24,3.3191
2000-05-25,7.1503
2000-05-26,0.0
2000-05-30,6.383
2000-05-31,1.7273
2000-06-01,5.0938
2000-06-02,7.8231
2000-06-05,2.4448
2000-06-06,-5.0808
2000-06-07,-0.4055
2000-06-08,5.2117
2000-06-09,-0.9288
2000-06-12,-0.625
2000-06-13,3.7736
2000-06-14,-2.5758
2000-06-15,-2.9549
2000-06-16,-0.8013
2000-06-19,5.3312
2000-06-20,10.2761
2000-06-21,0.9736
2000-06-22,-4.27
2000-06-23,1.8705
2000-06-26,0.7768
2000-06-27,0.911
2000-06-28,-2.7083
2000-06-29,3.7116
2000-06-30,-3.0282
2000-07-03,2.484
2000-07-05,-7.2022
2000-07-06,3.2836
2000-07-07,3.4682
2000-07-10,1.6760000000000002
2000-07-11,0.0
2000-07-12,3.2967
2000-07-13,-2.1277
2000-07-14,4.9592
2000-07-17,-1.4887000000000001
2000-07-18,-2.2339
2000-07-19,-5.1075
2000-07-20,-0.1416
2000-07-21,-6.383
2000-07-24,3.0303
2000-07-25,2.0588
2000-07-26,-4.8991
2000-07-27,-6.9697
2000-07-28,2.8502
2000-07-31,3.2462
2000-08-01,-2.9908
2000-08-02,1.581
2000-08-03,-3.4241
2000-08-04,-5.7212
2000-08-07,4.1026
2000-08-08,0.9852
2000-08-09,6.3415
2000-08-10,-8.2569
2000-08-11,0.8333
2000-08-14,6.4463
2000-08-15,7.4534
2000-08-16,0.8671
2000-08-17,3.0086
2000-08-18,-0.8345
2000-08-21,-0.7013
2000-08-22,-0.565
2000-08-23,3.125
2000-08-24,1.9971999999999999
2000-08-25,-3.8487999999999998
2000-08-28,0.3511
2000-08-29,-2.3093
2000-08-30,-4.0831
2000-08-31,-2.6139
2000-09-01,-3.911
2000-09-05,0.2394
2000-09-06,-10.828
2000-09-07,5.0
2000-09-08,-6.1224
2000-09-11,-5.9783
2000-09-12,-2.4085
2000-09-13,4.9358
2000-09-14,-5.174
2000-09-15,-5.9524
2000-09-18,-1.2658
2000-09-19,12.2863
2000-09-20,1.1418
2000-09-21,-17.0273
2000-09-22,-4.3084
2000-09-25,-11.3744
2000-09-26,6.1497
2000-09-27,4.0302
2000-09-28,-4.1162
2000-09-29,-7.0707
2000-10-02,-7.8804
2000-10-03,1.6223999999999998
2000-10-04,8.9985
2000-10-05,-12.783
2000-10-06,-0.3053
2000-10-09,-2.6034
2000-10-10,-7.2327
2000-10-11,2.3729
2000-10-12,-5.7947
2000-10-13,2.2847
2000-10-16,-7.3883
2000-10-17,-13.9147
2000-10-18,-1.5086
2000-10-19,21.4442
2000-10-20,0.5405
2000-10-23,4.1219
2000-10-24,-7.7453
2000-10-25,-9.8881
2000-10-26,4.7619
2000-10-27,-4.3478
2000-10-30,8.0579
2000-10-31,6.3098
2000-11-01,2.518
2000-11-02,-0.8772
2000-11-03,1.2389000000000001
2000-11-06,-4.5455
2000-11-07,5.3114
2000-11-08,-3.6522
2000-11-09,-5.9567
2000-11-10,-7.4856
2000-11-13,7.4689
2000-11-14,3.0888
2000-11-15,4.8689
2000-11-16,-5.3571
2000-11-17,1.8868
2000-11-20,5.1852
2000-11-21,-2.8169
2000-11-22,4.1667
2000-11-24,13.7391
2000-11-27,-9.1743
2000-11-28,-9.7643
2000-11-29,2.4254
2000-11-30,-8.1967
2000-12-01,-1.7856999999999998
2000-12-04,0.8081
2000-12-05,6.2124
2000-12-06,-3.3962
2000-12-07,-4.2969
2000-12-08,13.2653
2000-12-11,8.1081
2000-12-12,-3.3333
2000-12-13,-5.1724
2000-12-14,1.6364
2000-12-15,2.6834
2000-12-18,0.3484
2000-12-19,-3.4722
2000-12-20,-14.2086
2000-12-21,3.7736
2000-12-22,12.9293
2000-12-26,3.0411
2000-12-27,3.6458
2000-12-28,-3.6851000000000003
2000-12-29,-1.2174
2001-01-02,-0.3521
2001-01-03,18.727899999999998
2001-01-04,-6.25
2001-01-05,-7.3016
2001-01-08,1.1985999999999999
2001-01-09,-0.5076
2001-01-10,3.4013999999999998
2001-01-11,7.8947
2001-01-12,1.0671
2001-01-16,-6.0332
2001-01-17,0.8026
2001-01-18,13.2166
2001-01-19,4.5007
2001-01-22,-4.1723
2001-01-23,-2.809
2001-01-24,3.7572
2001-01-25,-2.507
2001-01-26,0.4286
2001-01-29,3.101
2001-01-30,3.4215999999999998
2001-01-31,-2.3052
2001-02-01,-7.8436
2001-02-02,-2.3234
2001-02-05,-7.0874
2001-02-06,3.7618
2001-02-07,-2.2659000000000002
2001-02-08,2.9624
2001-02-09,-3.0273
2001-02-12,1.7027999999999999
2001-02-13,5.2765
2001-02-14,12.0482
2001-02-15,-4.086
2001-02-16,-4.5964
2001-02-20,-9.2832
2001-02-21,-0.5181
2001-02-22,-1.0417
2001-02-23,-1.9737
2001-02-26,-6.0403
2001-02-27,0.1429
2001-02-28,-2.368
2001-03-01,4.9094
2001-03-02,0.5292
2001-03-05,8.0632
2001-03-06,12.461500000000001
2001-03-07,-6.5207
2001-03-08,4.5122
2001-03-09,-4.9008
2001-03-12,0.0245
2001-03-13,8.0716
2001-03-14,-1.2032
2001-03-15,-5.1011
2001-03-16,-3.0266
2001-03-19,7.5156
2001-03-20,-5.713
2001-03-21,3.4729
2001-03-22,11.164
2001-03-23,4.561
2001-03-26,-4.0139
2001-03-27,2.4109
2001-03-28,-7.8125
2001-03-29,2.2599
2001-03-30,-8.221
2001-04-02,-12.7137
2001-04-03,0.0276
2001-04-04,-4.578
2001-04-05,10.9827
2001-04-06,-4.1146
2001-04-09,-2.5258000000000003
2001-04-10,6.297
2001-04-11,9.0433
2001-04-12,11.5625
2001-04-16,-4.1155
2001-04-17,-3.5056000000000003
2001-04-18,10.1537
2001-04-19,1.3742
2001-04-20,-2.9406
2001-04-23,-6.8543
2001-04-24,-7.7278
2001-04-25,6.7
2001-04-26,-0.4686
2001-04-27,3.7429
2001-04-30,2.9725
2001-05-01,-3.5258000000000003
2001-05-02,-1.5532
2001-05-03,-3.7587
2001-05-04,0.7715
2001-05-07,2.6316
2001-05-08,-2.3543
2001-05-09,-0.931
2001-05-10,-3.4939999999999998
2001-05-11,0.6742
2001-05-14,0.9425
2001-05-15,-3.9312
2001-05-16,0.2558
2001-05-17,4.6939
2001-05-18,-2.3148
2001-05-21,6.3108
2001-05-22,-4.2234
2001-05-23,-1.3963999999999999
2001-05-24,-0.0497
2001-05-25,1.1683
2001-05-29,-6.683
2001-05-30,-3.2649
2001-05-31,2.0686
2001-06-01,4.5333
2001-06-04,-2.0153
2001-06-05,9.3465
2001-06-06,-1.2619
2001-06-07,8.1505
2001-06-08,-3.4114
2001-06-11,-3.9474
2001-06-12,0.3365
2001-06-13,-2.0359
2001-06-14,-7.5795
2001-06-15,4.4974
2001-06-18,-2.5316
2001-06-19,-1.2468
2001-06-20,-3.1036
2001-06-21,2.3616
2001-06-22,1.7767
2001-06-25,1.6675
2001-06-26,2.5115
2001-06-27,-0.65
2001-06-28,4.6804
2001-06-29,-1.2019
2001-07-02,2.9196999999999997
2001-07-03,2.2459
2001-07-05,-3.1445
2001-07-06,-7.1377
2001-07-09,-1.0283
2001-07-10,-2.3636
2001-07-11,5.0811
2001-07-12,1.2405
2001-07-13,-2.4506
2001-07-16,-5.7934
2001-07-17,5.2245
2001-07-18,-1.0861
2001-07-19,3.4248
2001-07-20,-1.1881
2001-07-23,-2.5326
2001-07-24,-0.6824
2001-07-25,1.4271
2001-07-26,6.2011
2001-07-27,1.2022
2001-07-30,0.2667
2001-07-31,1.5474
2001-08-01,4.0476
2001-08-02,2.746
2001-08-03,-3.2294
2001-08-06,-3.3142
2001-08-07,-2.5708
2001-08-08,-4.1046
2001-08-09,-1.2484
2001-08-10,1.1094
2001-08-13,-1.0207
2001-08-14,-3.5834
2001-08-15,-2.5401
2001-08-16,3.4842
2001-08-17,-4.2948
2001-08-20,-0.1385
2001-08-21,-2.0804
2001-08-22,5.5241
2001-08-23,-2.604
2001-08-24,6.2293
2001-08-27,4.6964
2001-08-28,-3.2962
2001-08-29,-3.7673
2001-08-30,-2.1838
2001-08-31,2.3959
2001-09-04,-3.4831
2001-09-05,-0.8264
2001-09-06,-7.0556
2001-09-07,-2.1219
2001-09-10,-3.0229
2001-09-17,-8.0605
2001-09-18,-12.9452
2001-09-19,-7.7498000000000005
2001-09-20,-5.7996
2001-09-21,-4.4364
2001-09-24,5.6371
2001-09-25,-4.7534
2001-09-26,-18.7853
2001-09-27,3.0725
2001-09-28,5.9055
2001-10-01,-5.7355
2001-10-02,2.9295999999999998
2001-10-03,3.9956
2001-10-04,2.5789
2001-10-05,2.9246
2001-10-08,5.4337
2001-10-09,-5.4374
2001-10-10,6.15
2001-10-11,10.6924
2001-10-12,8.5106
2001-10-15,-9.2549
2001-10-16,-4.7105
2001-10-17,-6.3039
2001-10-18,-4.4046
2001-10-19,5.3165
2001-10-22,4.5192
2001-10-23,0.23
2001-10-24,2.7994
2001-10-25,3.7054
2001-10-26,3.0994
2001-10-29,-6.0543
2001-10-30,-6.3111
2001-10-31,7.9696
2001-11-01,1.0545
2001-11-02,7.6087
2001-11-05,-0.6061
2001-11-06,-0.5285
2001-11-07,5.8439
2001-11-08,3.8996
2001-11-09,-2.9729
2001-11-12,3.9831
2001-11-13,6.814
2001-11-14,-4.2759
2001-11-15,0.0
2001-11-16,-5.2594
2001-11-19,3.8783
2001-11-20,-4.612
2001-11-21,-0.614
2001-11-23,3.2432
2001-11-26,6.9559
2001-11-27,1.9231
2001-11-28,-8.3019
2001-11-29,4.19
2001-11-30,-2.4776
2001-12-03,5.1546
2001-12-04,6.7577
2001-12-05,8.429
2001-12-06,-1.5426
2001-12-07,-2.4577999999999998
2001-12-10,-2.1102
2001-12-11,-0.5792
2001-12-12,2.7508
2001-12-13,-6.4882
2001-12-14,1.8862
2001-12-17,1.4876
2001-12-18,3.6156
2001-12-19,-5.3757
2001-12-20,-1.9601
2001-12-21,2.2026
2001-12-24,-1.4588999999999999
2001-12-26,2.288
2001-12-27,2.5329
2001-12-28,1.572
2001-12-31,-2.0846
2002-01-02,7.2258
2002-01-03,9.8375
2002-01-04,-1.5338
2002-01-07,0.5563
2002-01-08,-2.3513
2002-01-09,-0.8215
2002-01-10,-3.599
2002-01-11,4.0889
2002-01-14,1.3378999999999999
2002-01-15,-0.8427
2002-01-16,-4.5326
2002-01-17,0.8902
2002-01-18,-6.5
2002-01-22,-2.8625
2002-01-23,2.4611
2002-01-24,0.6637
2002-01-25,2.0408
2002-01-28,-0.6154
2002-01-29,-5.6037
2002-01-30,6.2643
2002-01-31,4.1667
2002-02-01,3.2593
2002-02-04,-1.2912
2002-02-05,0.1453
2002-02-06,6.5022
2002-02-07,-7.7133
2002-02-08,3.0715
2002-02-11,7.7364
2002-02-12,0.5319
2002-02-13,3.2011
2002-02-14,-1.9482
2002-02-15,-3.3987
2002-02-19,-0.9743
2002-02-20,-0.246
2002-02-21,-9.0137
2002-02-22,-2.0476
2002-02-25,4.6726
2002-02-26,-1.0279
2002-02-27,1.4837
2002-02-28,-5.9942
2002-03-01,12.8771
2002-03-04,6.6409
2002-03-05,2.0672
2002-03-06,-4.1519
2002-03-07,-1.9017
2002-03-08,2.7464
2002-03-11,-3.1709
2002-03-12,-3.41
2002-03-13,-4.455
2002-03-14,-6.0997
2002-03-15,4.2786
2002-03-18,-0.4193
2002-03-19,1.6541000000000001
2002-03-20,-3.8462
2002-03-21,6.1846
2002-03-22,-1.7675999999999998
2002-03-25,-2.6549
2002-03-26,3.1212
2002-03-27,-3.0267
2002-03-28,-0.303
2002-04-01,1.8540999999999999
2002-04-02,-3.3124000000000002
2002-04-03,-5.0
2002-04-04,-0.6173
2002-04-05,-2.4191
2002-04-08,3.5176
2002-04-09,-2.7508
2002-04-10,1.5973000000000002
2002-04-11,-4.3564
2002-04-12,-0.4795
2002-04-15,-1.2388
2002-04-16,4.9129000000000005
2002-04-17,0.4318
2002-04-18,-4.1005
2002-04-19,1.7241
2002-04-22,4.7458
2002-04-23,-4.8867
2002-04-24,-7.1113
2002-04-25,0.9158
2002-04-26,-5.6261
2002-04-29,1.7308
2002-04-30,-10.397
2002-05-01,4.2194
2002-05-02,-5.4251
2002-05-03,-3.2106
2002-05-06,0.7519
2002-05-07,2.0632
2002-05-08,5.4193999999999996
2002-05-09,-6.7727
2002-05-10,-1.663
2002-05-13,5.0289
2002-05-14,11.4407
2002-05-15,-3.0798
2002-05-16,2.04
2002-05-17,-3.8447
2002-05-20,-2.1991
2002-05-21,-3.5159000000000002
2002-05-22,-0.2119
2002-05-23,3.1847
2002-05-24,-3.8683
2002-05-28,-1.0274
2002-05-29,-1.0381
2002-05-30,2.7098
2002-05-31,0.3404
2002-06-03,-5.4283
2002-06-04,2.3767
2002-06-05,-1.6644999999999999
2002-06-06,-0.6682
2002-06-07,-0.6726
2002-06-10,-3.1151
2002-06-11,-2.7959
2002-06-12,3.7872
2002-06-13,-2.5404
2002-06-14,5.6872
2002-06-17,4.4843
2002-06-18,1.2876
2002-06-19,-14.9153
2002-06-20,-8.3665
2002-06-21,2.1196
2002-06-24,4.9494
2002-06-25,0.1521
2002-06-26,-3.7975
2002-06-27,7.8947
2002-06-28,-1.3659
2002-07-01,-1.088
2002-07-02,-3.8
2002-07-03,6.5489
2002-07-05,8.8293
2002-07-08,-3.1824
2002-07-09,3.8426
2002-07-10,-5.1271
2002-07-11,5.0282
2002-07-12,4.6532
2002-07-15,4.5319
2002-07-16,-4.9898
2002-07-17,3.3147
2002-07-18,-5.0833
2002-07-19,-2.1949
2002-07-22,-7.9892
2002-07-23,-2.6829
2002-07-24,9.0226
2002-07-25,-11.7241
2002-07-26,2.2396
2002-07-29,6.2659
2002-07-30,0.5753
2002-07-31,-7.102
2002-08-01,-5.0795
2002-08-02,-1.7297
2002-08-05,-5.1155
2002-08-06,6.087
2002-08-07,2.1311
2002-08-08,2.7287
2002-08-09,-1.5625
2002-08-12,-2.6984
2002-08-13,-1.4138
2002-08-14,7.2808
2002-08-15,2.7763
2002-08-16,4.3022
2002-08-19,6.1391
2002-08-20,-8.2241
2002-08-21,4.3328
2002-08-22,-0.4247
2002-08-23,-4.6919
2002-08-26,-3.1328
2002-08-27,-5.7495
2002-08-28,-2.8867000000000003
2002-08-29,-3.2529
2002-08-30,0.0
2002-09-03,-1.3913
2002-09-04,2.2928
2002-09-05,-1.1494
2002-09-06,3.1977
2002-09-09,-1.8028
2002-09-10,7.6305
2002-09-11,-0.3198
2002-09-12,-5.4545
2002-09-13,-6.6742
2002-09-16,-1.5152
2002-09-17,-0.8
2002-09-18,-2.6055
2002-09-19,-2.6752000000000002
2002-09-20,-9.2277
2002-09-23,-8.0029
2002-09-24,1.4889999999999999
2002-09-25,3.3977
2002-09-26,-6.2733
2002-09-27,1.5139
2002-09-30,-2.9042
2002-10-01,5.093
2002-10-02,4.8462
2002-10-03,-8.7307
2002-10-04,-4.1801
2002-10-07,-1.4262000000000001
2002-10-08,0.2553
2002-10-09,3.056
2002-10-10,2.9654
2002-10-11,9.36
2002-10-14,-1.4631
2002-10-15,8.0178
2002-10-16,-14.5017
2002-10-17,7.074
2002-10-18,5.1051
2002-10-21,6.2857
2002-10-22,-2.8898
2002-10-23,8.5121
2002-10-24,2.0408
2002-10-25,8.125
2002-10-28,-2.6012
2002-10-29,-4.5104
2002-10-30,-2.1753
2002-10-31,1.6518000000000002
2002-11-01,5.0
2002-11-04,3.2738
2002-11-05,-2.0749
2002-11-06,4.7675
2002-11-07,-7.191
2002-11-08,-5.7506
2002-11-11,-9.5055
2002-11-12,-1.8453
2002-11-13,-5.4953
2002-11-14,8.5692
2002-11-15,-2.2551
2002-11-18,1.442
2002-11-19,-2.4165
2002-11-20,6.2637
2002-11-21,7.4709
2002-11-22,2.1684
2002-11-25,2.9337999999999997
2002-11-26,-5.7004
2002-11-27,3.6013
2002-11-29,-1.8622
2002-12-02,-0.4428
2002-12-03,-7.2427
2002-12-04,-4.4521
2002-12-05,-1.6487
2002-12-06,-2.7697000000000003
2002-12-09,-3.4483
2002-12-10,7.6087
2002-12-11,-1.3709
2002-12-12,-0.7315
2002-12-13,-4.2741
2002-12-16,3.8491
2002-12-17,-1.5567
2002-12-18,-23.0422
2002-12-19,-0.2935
2002-12-20,0.0981
2002-12-23,0.9804
2002-12-24,-0.2913
2002-12-26,0.1947
2002-12-27,0.0972
2002-12-30,-4.7573
2002-12-31,-0.7136
2003-01-02,2.6694
2003-01-03,1.6
2003-01-06,3.9370000000000003
2003-01-07,4.1667
2003-01-08,-8.6364
2003-01-09,-0.995
2003-01-10,3.4171
2003-01-13,-1.9436
2003-01-14,1.0902
2003-01-15,-2.3529
2003-01-16,-3.1124
2003-01-17,-5.0777
2003-01-21,-2.8384
2003-01-22,-4.4944
2003-01-23,3.4118
2003-01-24,-6.3709
2003-01-27,-2.9162
2003-01-28,-0.6258
2003-01-29,6.0453
2003-01-30,-1.1876
2003-01-31,-1.3221
2003-02-03,2.3143000000000002
2003-02-04,-1.7856999999999998
2003-02-05,-1.3333
2003-02-06,-6.3882
2003-02-07,-0.1312
2003-02-10,-3.4166
2003-02-11,-1.6327
2003-02-12,-3.1812
2003-02-13,-3.4286
2003-02-14,6.5089
2003-02-18,-0.4167
2003-02-19,3.7657
2003-02-20,4.1667
2003-02-21,-2.9677
2003-02-24,-0.6649
2003-02-25,-1.4726
2003-02-26,2.3098
2003-02-27,1.0624
2003-02-28,4.9934
2003-03-03,-7.1339
2003-03-04,2.4259
2003-03-05,5.2632
2003-03-06,-1.25
2003-03-07,-3.7975
2003-03-10,0.2632
2003-03-11,1.706
2003-03-12,-0.129
2003-03-13,6.9767
2003-03-14,-5.1932
2003-03-17,2.293
2003-03-18,0.2491
2003-03-19,1.2422
2003-03-20,-1.8405
2003-03-21,11.0
2003-03-24,-6.0811
2003-03-25,4.4365
2003-03-26,-2.8703
2003-03-27,4.1371
2003-03-28,-1.0216
2003-03-31,-6.6514
2003-04-01,-1.3514
2003-04-02,8.9664
2003-04-03,-0.4571
2003-04-04,0.1148
2003-04-07,3.211
2003-04-08,-1.4444
2003-04-09,-3.9459
2003-04-10,0.3521
2003-04-11,-2.1053
2003-04-14,2.0311
2003-04-15,1.6393
2003-04-16,0.6912
2003-04-17,2.8604000000000003
2003-04-21,1.891
2003-04-22,4.0393
2003-04-23,0.2099
2003-04-24,-1.9895
2003-04-25,-7.1581
2003-04-28,0.0
2003-04-29,-0.3452
2003-04-30,-1.8476
2003-05-01,0.2353
2003-05-02,2.23
2003-05-05,3.3295
2003-05-06,0.8889
2003-05-07,0.2203
2003-05-08,0.0
2003-05-09,6.044
2003-05-12,1.7617
2003-05-13,3.3605
2003-05-14,1.9704000000000002
2003-05-15,-0.3865
2003-05-16,0.388
2003-05-19,-3.0918
2003-05-20,-1.3958
2003-05-21,0.5056
2003-05-22,0.9054
2003-05-23,0.0
2003-05-27,9.671
2003-05-28,-0.3636
2003-05-29,2.3723
2003-05-30,0.8913
2003-06-02,-1.5901
2003-06-03,2.2442
2003-06-04,6.9359
2003-06-05,2.3810000000000002
2003-06-06,0.2406
2003-06-09,-1.52
2003-06-10,6.8237
2003-06-11,0.9886
2003-06-12,1.8824999999999998
2003-06-13,-3.3259
2003-06-16,0.841
2003-06-17,-1.0614
2003-06-18,0.2299
2003-06-19,-2.5994
2003-06-20,-0.471
2003-06-23,-5.2839
2003-06-24,-2.0816
2003-06-25,0.8503
2003-06-26,0.7589
2003-06-27,-1.2551999999999999
2003-06-30,-1.4407
2003-07-01,6.0189
2003-07-02,4.9473
2003-07-03,-1.0046
2003-07-07,7.4161
2003-07-08,1.7442
2003-07-09,2.8571
2003-07-10,-3.6111
2003-07-11,0.1441
2003-07-14,2.8777
2003-07-15,-0.9091
2003-07-16,-1.7643
2003-07-17,-4.5977
2003-07-18,7.6807
2003-07-21,-2.028
2003-07-22,2.07
2003-07-23,7.5524000000000004
2003-07-24,-3.446
2003-07-25,-1.3468
2003-07-28,-0.5461
2003-07-29,-0.3432
2003-07-30,-1.1708
2003-07-31,2.0209
2003-08-01,3.2104
2003-08-04,-1.9193
2003-08-05,-3.9811
2003-08-06,-3.2326
2003-08-07,-1.2346
2003-08-08,-4.7059
2003-08-11,0.3858
2003-08-12,1.9985
2003-08-13,0.8289
2003-08-14,-3.5874
2003-08-15,-3.1008
2003-08-18,2.08
2003-08-19,8.6207
2003-08-20,-4.0404
2003-08-21,3.4586
2003-08-22,0.9448
2003-08-25,-1.7999
2003-08-26,0.0733
2003-08-27,2.5641
2003-08-28,1.3571
2003-08-29,1.198
2003-09-02,0.766
2003-09-03,-1.7968
2003-09-04,-0.8445
2003-09-05,1.4904
2003-09-08,5.8042
2003-09-09,-2.842
2003-09-10,-9.1837
2003-09-11,1.8727
2003-09-12,0.3676
2003-09-15,-3.1502
2003-09-16,3.0257
2003-09-17,4.1116
2003-09-18,-0.0705
2003-09-19,2.5406
2003-09-22,-1.2388
2003-09-23,2.23
2003-09-24,-3.8855
2003-09-25,-3.6879
2003-09-26,0.5155
2003-09-29,-0.5861
2003-09-30,-1.1054
2003-10-01,-1.0432
2003-10-02,0.9036
2003-10-03,1.9403000000000001
2003-10-06,-1.2445
2003-10-07,-3.6323
2003-10-08,-1.4615
2003-10-09,0.9368
2003-10-10,-1.1601
2003-10-13,-1.8779
2003-10-14,0.7974
2003-10-15,1.3449
2003-10-16,0.1561
2003-10-17,0.1559
2003-10-20,0.0
2003-10-21,5.6809
2003-10-22,-2.0619
2003-10-23,-0.3759
2003-10-24,-0.4528
2003-10-27,6.2168
2003-10-28,1.7130999999999998
2003-10-29,2.4561
2003-10-30,0.6849
2003-10-31,-2.449
2003-11-03,2.8590999999999998
2003-11-04,-0.7458
2003-11-05,-0.3415
2003-11-06,-1.3023
2003-11-07,-1.25
2003-11-10,-5.4149
2003-11-11,-1.5613000000000001
2003-11-12,2.719
2003-11-13,-3.0882
2003-11-14,-1.0622
2003-11-17,-1.9939
2003-11-18,-2.0344
2003-11-19,0.0799
2003-11-20,0.399
2003-11-21,-0.6359
2003-11-24,2.56
2003-11-25,2.1061
2003-11-26,-0.382
2003-11-28,-0.2301
2003-12-01,0.3075
2003-12-02,-2.2222
2003-12-03,-2.7429
2003-12-04,-2.0145
2003-12-05,-0.3289
2003-12-08,-1.8977
2003-12-09,-2.7754
2003-12-10,1.9896
2003-12-11,1.7812000000000001
2003-12-12,1.1667
2003-12-15,-5.1071
2003-12-16,1.3021
2003-12-17,-1.4567
2003-12-18,4.8696
2003-12-19,2.2388
2003-12-22,3.5685000000000002
2003-12-23,3.054
2003-12-24,2.1277
2003-12-26,0.5952
2003-12-29,3.1805
2003-12-30,-1.5771
2003-12-31,-1.8937
2004-01-02,2.0045
2004-01-05,2.984
2004-01-06,2.7561999999999998
2004-01-07,4.4017
2004-01-08,1.9104
2004-01-09,-0.7757
2004-01-12,-0.456
2004-01-13,-2.7487
2004-01-14,0.0673
2004-01-15,-0.269
2004-01-16,0.8766
2004-01-20,1.0695000000000001
2004-01-21,-0.7275
2004-01-22,-3.6642
2004-01-23,1.7288999999999999
2004-01-26,1.9714
2004-01-27,4.7333
2004-01-28,2.5461
2004-01-29,0.0621
2004-01-30,-0.062
2004-02-02,-0.7449
2004-02-03,-0.1876
2004-02-04,-1.4411
2004-02-05,-1.78
2004-02-06,4.5306999999999995
2004-02-09,-1.548
2004-02-10,1.9497
2004-02-11,-0.0617
2004-02-12,-2.2222
2004-02-13,-0.6944
2004-02-17,1.9708
2004-02-18,2.3691
2004-02-19,-1.7052
2004-02-20,-3.5316
2004-02-23,-3.1471
2004-02-24,0.4642
2004-02-25,0.6601
2004-02-26,-0.459
2004-02-27,-0.9223
2004-03-01,2.0612
2004-03-02,3.127
2004-03-03,1.5161
2004-03-04,1.369
2004-03-05,0.1228
2004-03-08,-5.1502
2004-03-09,-0.3878
2004-03-10,-5.1265
2004-03-11,-1.2995999999999999
2004-03-12,1.9404
2004-03-15,-1.2916
2004-03-16,2.2727
2004-03-17,4.1751
2004-03-18,2.1978
2004-03-19,-0.759
2004-03-22,-1.7208
2004-03-23,2.594
2004-03-24,-0.0632
2004-03-25,-1.5813000000000001
2004-03-26,2.2494
2004-03-29,1.8228
2004-03-30,0.679
2004-03-31,2.4525
2004-04-01,1.137
2004-04-02,4.7337
2004-04-05,1.4689
2004-04-06,-2.5612
2004-04-07,-1.2
2004-04-08,0.347
2004-04-12,-0.9222
2004-04-13,-1.1053
2004-04-14,-3.0
2004-04-15,-2.9109
2004-04-16,-0.6246
2004-04-19,-0.6285
2004-04-20,-2.783
2004-04-21,0.0651
2004-04-22,0.13
2004-04-23,0.9091
2004-04-26,-0.4505
2004-04-27,-1.2282
2004-04-28,-6.5445
2004-04-29,-4.3417
2004-04-30,-0.2928
2004-05-03,0.6608
2004-05-04,0.0
2004-05-05,1.3129
2004-05-06,1.7999
2004-05-07,1.6973
2004-05-10,-0.5563
2004-05-11,1.049
2004-05-12,-2.699
2004-05-13,-0.2134
2004-05-14,-1.2117
2004-05-17,-2.1645
2004-05-18,0.7375
2004-05-19,1.6837
2004-05-20,-2.8078
2004-05-21,0.8148
