ticker,PEP US Equity
2017-10-09,-0.3533
2017-10-10,0.6999
2017-10-11,0.659
2017-10-12,0.843
2017-10-13,0.1512
2017-10-16,0.8435
2017-10-17,-1.2151
2017-10-18,-0.2139
2017-10-19,0.6431
2017-10-20,-0.9408
2017-10-23,0.0717
2017-10-24,-0.8416
2017-10-25,-0.614
2017-10-26,0.5996
2017-10-27,-0.1174
2017-10-30,-0.859
2017-10-31,0.529
2017-11-01,-0.0907
2017-11-02,-0.0726
2017-11-03,0.1545
2017-11-06,-0.871
2017-11-07,1.1075
2017-11-08,1.385
2017-11-09,-0.4643
2017-11-10,1.1392
2017-11-13,1.1441
2017-11-14,1.5082
2017-11-15,-0.5701
2017-11-16,0.1129
2017-11-17,-0.4773
2017-11-20,0.2006
2017-11-21,0.9921
2017-11-22,-0.8358
2017-11-24,0.7125
2017-11-27,-0.0431
2017-11-28,0.7941
2017-11-29,0.0599
2017-11-30,0.4151
2017-12-01,0.2231
2017-12-04,0.5823
2017-12-05,0.1107
2017-12-06,1.114
2017-12-07,-1.8251
2017-12-08,-0.1371
2017-12-11,0.7034
2017-12-12,0.0085
2017-12-13,0.3407
2017-12-14,0.1868
2017-12-15,1.0168
2017-12-18,-0.9814
2017-12-19,0.4744
2017-12-20,0.3457
2017-12-21,-0.6385
2017-12-22,0.2875
2017-12-26,0.2445
2017-12-27,0.3449
2017-12-28,0.0419
2017-12-29,0.4776
2018-01-02,-1.5510000000000002
2018-01-03,-0.2626
2018-01-04,0.4926
2018-01-05,0.2873
2018-01-08,-0.573
2018-01-09,0.0763
2018-01-10,-0.5081
2018-01-11,-0.5107
2018-01-12,0.4278
2018-01-16,0.4089
2018-01-17,1.12
2018-01-18,-0.1091
2018-01-19,0.9408
2018-01-22,1.1151
2018-01-23,-0.1728
2018-01-24,-0.1319
2018-01-25,-0.1981
2018-01-26,0.7113
2018-01-29,-1.7165
2018-01-30,0.1838
2018-01-31,0.342
2018-02-01,0.0
2018-02-02,-1.3549
2018-02-05,-3.5477
2018-02-06,-0.7863
2018-02-07,-0.0528
2018-02-08,-2.9515000000000002
2018-02-09,0.9351
2018-02-12,0.6746
2018-02-13,0.1876
2018-02-14,-2.702
2018-02-15,1.7046999999999999
2018-02-16,0.0811
2018-02-20,-1.4227
2018-02-21,-1.3518
2018-02-22,1.1667
2018-02-23,0.3844
2018-02-26,1.1488
2018-02-27,-0.0451
2018-02-28,-1.0461
2018-03-01,-0.7336
2018-03-02,0.8509
2018-03-05,0.3577
2018-03-06,0.1371
2018-03-07,0.2373
2018-03-08,2.0393
2018-03-09,0.4104
2018-03-12,0.1866
2018-03-13,0.7539
2018-03-14,-0.8715
2018-03-15,-0.5506
2018-03-16,-0.3125
2018-03-19,-1.1465
2018-03-20,-0.4168
2018-03-21,-1.0555
2018-03-22,-0.7357
2018-03-23,-1.6583
2018-03-26,0.6218
2018-03-27,0.7771
2018-03-28,1.4307
2018-03-29,-0.0275
2018-04-02,-1.924
2018-04-03,1.0649
2018-04-04,1.8394
2018-04-05,0.354
2018-04-06,-1.1486
2018-04-09,0.0732
2018-04-10,0.0183
2018-04-11,-0.6581
2018-04-12,-0.3404
2018-04-13,0.8771
2018-04-16,0.6041
2018-04-17,-0.9552
2018-04-18,-1.736
2018-04-19,-1.318
2018-04-20,-2.927
2018-04-23,0.0976
2018-04-24,-1.1113
2018-04-25,-0.2859
2018-04-26,2.086
2018-04-27,-1.5011
2018-04-30,-0.7571
2018-05-01,-1.7931
2018-05-02,-1.9167
2018-05-03,0.3805
2018-05-04,1.4242
2018-05-07,-0.7678
2018-05-08,-1.4659
2018-05-09,-0.6509
2018-05-10,1.1543
2018-05-11,0.1645
2018-05-14,-0.2874
2018-05-15,-0.3603
2018-05-16,0.4029
2018-05-17,0.7511
2018-05-18,-0.4187
2018-05-21,2.0511
2018-05-22,0.4221
2018-05-23,0.5204
2018-05-24,-0.2688
2018-05-25,0.1298
2018-05-29,0.7876
2018-05-30,0.7221
2018-05-31,-0.6408
2018-06-01,0.0
2018-06-04,-0.1297
2018-06-05,0.0899
2018-06-06,0.6187
2018-06-07,0.3273
2018-06-08,1.3147
2018-06-11,0.7025
2018-06-12,1.2305
2018-06-13,0.7561
2018-06-14,-0.133
2018-06-15,2.359
2018-06-18,-2.0723
2018-06-19,0.5504
2018-06-20,-0.1416
2018-06-21,1.3515
2018-06-22,1.0537
2018-06-25,0.5721
2018-06-26,-0.8625
2018-06-27,0.2036
2018-06-28,0.3787
2018-06-29,0.1748
2018-07-02,0.6062
2018-07-03,-0.6665
2018-07-05,0.6893
2018-07-06,0.0091
2018-07-09,-1.6429
2018-07-10,4.7606
2018-07-11,-0.31
2018-07-12,-0.8975
2018-07-13,1.0401
2018-07-16,0.2396
2018-07-17,1.6997
2018-07-18,-0.0435
2018-07-19,0.8186
2018-07-20,0.2073
2018-07-23,-1.3963999999999999
2018-07-24,0.306
2018-07-25,0.4096
2018-07-26,-0.1823
2018-07-27,-0.6261
2018-07-30,-0.0875
2018-07-31,0.7182
2018-08-01,-1.2086999999999999
2018-08-02,0.9506
2018-08-03,1.4038
2018-08-06,0.9286
2018-08-07,-2.6921
2018-08-08,-0.6391
2018-08-09,0.185
2018-08-10,-0.73
2018-08-13,0.1329
2018-08-14,0.0708
2018-08-15,0.3095
2018-08-16,0.7052
2018-08-17,0.6214
2018-08-20,-0.1044
2018-08-21,-0.9753
2018-08-22,-1.3014000000000001
2018-08-23,-0.2762
2018-08-24,0.1966
2018-08-27,0.2318
2018-08-28,-1.1031
2018-08-29,0.7916
2018-08-30,-0.0803
2018-08-31,0.0447
2018-09-04,-0.9017
2018-09-05,1.9099
2018-09-06,1.1559
2018-09-07,-0.6696
2018-09-10,0.7362
2018-09-11,-0.2113
2018-09-12,0.4588
2018-09-13,1.0013
2018-09-14,-0.3652
2018-09-17,0.7244
2018-09-18,-1.2305
2018-09-19,-0.1842
2018-09-20,1.2745
2018-09-21,-0.2691
2018-09-24,-2.2975
2018-09-25,-0.2672
2018-09-26,-0.4198
2018-09-27,-0.4036
2018-09-28,0.6754
2018-10-01,-0.975
2018-10-02,-1.7974999999999999
2018-10-03,-1.1038000000000001
2018-10-04,-0.8464
2018-10-05,-0.1126
2018-10-08,1.5964
2018-10-09,-0.0647
2018-10-10,-0.7214
2018-10-11,-2.1241
2018-10-12,0.2094
2018-10-15,0.3324
2018-10-16,1.6662
2018-10-17,0.8567
2018-10-18,-0.3508
2018-10-19,2.1866
2018-10-22,-0.807
2018-10-23,0.6673
2018-10-24,2.5697
2018-10-25,-0.0974
2018-10-26,-2.1267
2018-10-29,2.2091
2018-10-30,0.7795
2018-10-31,-1.2218
2018-11-01,-0.7742
2018-11-02,-0.3049
2018-11-05,2.8965
2018-11-06,0.7168
2018-11-07,0.3472
2018-11-08,0.3892
2018-11-09,1.2235
2018-11-12,-0.4341
2018-11-13,0.1453
2018-11-14,-0.4183
2018-11-15,0.1286
2018-11-16,1.3271
2018-11-19,0.5577
2018-11-20,-2.5292
2018-11-21,-0.6207
2018-11-23,0.1128
2018-11-26,0.3899
2018-11-27,0.5006
2018-11-28,1.7692
2018-11-29,-0.1941
2018-11-30,3.1031
2018-12-03,-2.4274
2018-12-04,-0.9918
2018-12-06,-0.0276
2018-12-07,-0.873
2018-12-10,0.3195
2018-12-11,0.9467
2018-12-12,-0.2473
2018-12-13,1.1538
2018-12-14,-3.7178
2018-12-17,-0.9478
2018-12-18,-0.9126
2018-12-19,-1.6094
2018-12-20,0.1545
2018-12-21,-0.7168
2018-12-24,-3.0982
2018-12-26,2.1692
2018-12-27,1.0062
2018-12-28,0.8591
2018-12-31,0.1087
2019-01-02,-1.0862
2019-01-03,-0.9334
2019-01-04,2.0506
2019-01-07,-0.8599
2019-01-08,0.9586
2019-01-09,-2.7944
2019-01-10,0.614
2019-01-11,0.0092
2019-01-14,-0.7766
2019-01-15,1.5561
2019-01-16,-0.5964
2019-01-17,0.8123
2019-01-18,0.7782
2019-01-22,-0.1454
2019-01-23,0.7461
2019-01-24,-1.1108
2019-01-25,-0.137
2019-01-28,-0.4847
2019-01-29,0.1654
2019-01-30,1.6697
2019-01-31,1.6694
2019-02-01,-0.426
2019-02-04,0.8022
2019-02-05,-0.168
2019-02-06,0.1329
2019-02-07,0.0354
2019-02-08,-0.0663
2019-02-11,-0.0398
2019-02-12,0.7259
2019-02-13,0.29
2019-02-14,-1.3407
2019-02-15,2.9488
2019-02-19,0.0173
2019-02-20,-0.0863
2019-02-21,0.2331
2019-02-22,0.5685
2019-02-25,-0.5995
2019-02-26,-0.0775
2019-02-27,-0.5174
2019-02-28,1.038
2019-03-01,0.467
2019-03-04,-0.0086
2019-03-05,-0.1205
2019-03-06,0.543
2019-03-07,-0.48
2019-03-08,-0.7494
2019-03-11,1.1802
2019-03-12,-0.0172
2019-03-13,0.0086
2019-03-14,-0.9264
2019-03-15,0.1385
2019-03-18,1.392
2019-03-19,0.6992
2019-03-20,0.1948
2019-03-21,0.9466
2019-03-22,1.0717
2019-03-25,0.1077
2019-03-26,0.9681
2019-03-27,-0.1065
2019-03-28,-0.041
2019-03-29,0.5827
2019-04-01,-0.4488
2019-04-02,-0.2623
2019-04-03,-0.0986
2019-04-04,-0.074
2019-04-05,0.1235
2019-04-08,0.3124
2019-04-09,0.1393
2019-04-10,-0.1064
2019-04-11,-0.3032
2019-04-12,0.4603
2019-04-15,1.1699
2019-04-16,-1.0108
2019-04-17,3.7579000000000002
2019-04-18,0.063
2019-04-22,-0.5114
2019-04-23,0.5141
2019-04-24,-0.1338
2019-04-25,-0.6224
2019-04-26,0.2141
2019-04-29,0.2294
2019-04-30,1.0735
2019-05-01,-0.6326
2019-05-02,-0.3222
2019-05-03,0.6623
2019-05-06,-0.3133
2019-05-07,-1.0136
2019-05-08,0.0318
2019-05-09,0.0238
2019-05-10,1.5549
2019-05-13,-0.664
2019-05-14,0.1966
2019-05-15,1.5226
2019-05-16,0.7112
2019-05-17,0.1842
2019-05-20,-0.3984
2019-05-21,-0.7231
2019-05-22,0.7904
2019-05-23,-0.0769
2019-05-24,-0.3616
2019-05-28,-1.444
2019-05-29,0.4231
2019-05-30,0.3433
2019-05-31,-0.4743
2019-06-03,0.7656
2019-06-04,0.0698
2019-06-05,1.7974999999999999
2019-06-06,1.1759
2019-06-07,1.129
2019-06-10,0.0899
2019-06-11,-0.2919
2019-06-12,-0.045
2019-06-13,-0.1502
2019-06-14,-0.158
2019-06-17,-0.1582
2019-06-18,-0.3471
2019-06-19,0.5982
2019-06-20,0.9861
2019-06-21,-0.1491
2019-06-24,0.1344
2019-06-25,-0.246
2019-06-26,-1.1135
2019-06-27,-0.4761
2019-06-28,-0.4252
2019-07-01,0.5643
2019-07-02,0.4247
2019-07-03,1.178
2019-07-05,-0.7239
2019-07-08,-0.3458
2019-07-09,-0.6186
2019-07-10,2.0267
2019-07-11,-0.0446
2019-07-12,-0.7964
2019-07-15,0.6528
2019-07-16,-0.2609
2019-07-17,-0.7623
2019-07-18,0.0753
2019-07-19,-2.0996
2019-07-22,0.1461
2019-07-23,0.3531
2019-07-24,-1.1703000000000001
2019-07-25,-0.1703
2019-07-26,1.7288000000000001
2019-07-29,0.2362
2019-07-30,-0.7983
2019-07-31,-2.0463
2019-08-01,-0.5242
2019-08-02,0.6135
2019-08-05,-2.7517
2019-08-06,1.6479
2019-08-07,1.0518
2019-08-08,1.3226
2019-08-09,-0.672
2019-08-12,-0.1944
2019-08-13,1.231
2019-08-14,-0.6234
2019-08-15,1.2392
2019-08-16,0.7956
2019-08-19,0.6148
2019-08-20,-0.3847
2019-08-21,0.212
2019-08-22,0.2418
2019-08-23,-1.8016
2019-08-26,2.6637
2019-08-27,0.7627
2019-08-28,0.3191
2019-08-29,0.614
2019-08-30,0.522
2019-09-03,0.5339
2019-09-04,1.2294
2019-09-05,-1.5918
2019-09-06,1.0222
2019-09-09,-0.7061
2019-09-10,-0.3959
2019-09-11,0.368
2019-09-12,0.682
2019-09-13,-0.6191
2019-09-16,-1.1434
2019-09-17,0.6079
2019-09-18,-0.1474
2019-09-19,-0.0148
2019-09-20,-0.5683
2019-09-23,0.5419
2019-09-24,-0.0591
2019-09-25,-0.1995
2019-09-26,0.4664
2019-09-27,-0.0884
2019-09-30,1.1062
2019-10-01,0.1969
2019-10-02,-2.4969
2019-10-03,2.9789
2019-10-04,1.7038
2019-10-07,-1.3829
2019-10-08,-0.7951
2019-10-09,0.4445
2019-10-10,0.029
2019-10-11,-0.1813
2019-10-14,-0.138
2019-10-15,-0.8148
2019-10-16,0.066
2019-10-17,0.3958
2019-10-18,-0.5184
2019-10-21,-0.0954
2019-10-22,0.3967
2019-10-23,0.5781
2019-10-24,0.3201
2019-10-25,-0.9065
2019-10-28,-0.0512
2019-10-29,-0.3588
2019-10-30,0.6026
2019-10-31,0.1972
2019-11-01,-0.175
2019-11-04,-1.2926
2019-11-05,-0.8508
2019-11-06,0.3209
2019-11-07,-0.8331
2019-11-08,-0.1425
2019-11-11,-0.5558
2019-11-12,-0.3097
2019-11-13,0.9926
2019-11-14,0.03
2019-11-15,0.36
2019-11-18,0.1868
2019-11-19,0.3804
2019-11-20,-0.6168
2019-11-21,0.1271
2019-11-22,0.1195
2019-11-25,-0.179
2019-11-26,1.3973
2019-11-27,0.1548
2019-11-29,-0.0589
2019-12-02,0.0368
2019-12-03,-0.3091
2019-12-04,1.3583
2019-12-05,-0.0036
2019-12-06,0.7481
2019-12-09,-0.1456
2019-12-10,-0.6489
2019-12-11,0.6091
2019-12-12,0.0584
2019-12-13,0.554
2019-12-16,-0.638
2019-12-17,-0.6494
2019-12-18,-0.1469
2019-12-19,0.3677
2019-12-20,1.0625
2019-12-23,-0.6381
2019-12-24,-0.1095
2019-12-26,-0.1461
2019-12-27,0.6218
2019-12-30,-0.5308
2019-12-31,-0.1023
2020-01-02,-0.6219
2020-01-03,-0.1399
2020-01-06,0.3834
2020-01-07,-1.5718
2020-01-08,0.5149
2020-01-09,0.0668
2020-01-10,-0.1929
2020-01-13,1.4867
2020-01-14,0.2344
2020-01-15,1.7172
2020-01-16,0.2945
2020-01-17,1.1819
2020-01-21,0.4247
2020-01-22,1.0715
2020-01-23,0.1883
2020-01-24,-0.5117
2020-01-27,-0.5423
2020-01-28,0.2111
2020-01-29,-0.4985
2020-01-30,1.4817
2020-01-31,-1.2584
2020-02-03,0.345
2020-02-04,0.4982
2020-02-05,0.7541
2020-02-06,0.0208
2020-02-07,0.7206
2020-02-10,0.1995
2020-02-11,0.2883
2020-02-12,0.0
2020-02-13,0.267
2020-02-14,0.355
2020-02-18,-0.9456
2020-02-19,-0.0481
2020-02-20,-0.2542
2020-02-21,0.4753
2020-02-24,-2.2009
2020-02-25,-1.0796000000000001
2020-02-26,0.6237
2020-02-27,-3.9513
2020-02-28,-3.1825
2020-03-02,4.2036
2020-03-03,-1.4537
2020-03-04,5.0229
2020-03-05,-2.3422
2020-03-06,-0.6083
2020-03-09,-5.1727
2020-03-10,3.0578
2020-03-11,-3.2727
2020-03-12,-11.106
2020-03-13,10.4994
2020-03-16,-11.2672
2020-03-17,12.9366
2020-03-18,-5.3241
2020-03-19,-2.9606
2020-03-20,-11.4283
2020-03-23,1.2027
2020-03-24,8.2335
2020-03-25,-1.1771
2020-03-26,6.8978
2020-03-27,0.1663
2020-03-30,4.1674
2020-03-31,-4.2875
2020-04-01,-1.6486
2020-04-02,4.8595
2020-04-03,0.5894
2020-04-06,5.2733
2020-04-07,-0.5185
2020-04-08,1.6324
2020-04-09,0.7692
2020-04-13,-2.0504
2020-04-14,5.7376000000000005
2020-04-15,-2.435
2020-04-16,0.4518
2020-04-17,1.4081000000000001
2020-04-20,-2.181
2020-04-21,-2.683
2020-04-22,1.283
2020-04-23,-1.7795
2020-04-24,3.1476
2020-04-27,0.0744
2020-04-28,1.3833
2020-04-29,-2.1714
2020-04-30,-0.8023
2020-05-01,-1.6252
2020-05-04,0.5994
2020-05-05,0.5729
2020-05-06,-0.6759
2020-05-07,0.5888
2020-05-08,2.0372
2020-05-11,0.1117
2020-05-12,-1.0716
2020-05-13,0.015
2020-05-14,0.0903
2020-05-15,2.1566
2020-05-18,-0.3163
2020-05-19,-2.7965999999999998
2020-05-20,-0.3568
2020-05-21,-0.7999
2020-05-22,0.2074
2020-05-26,-0.5595
2020-05-27,0.817
2020-05-28,1.1314
2020-05-29,-0.5594
2020-06-01,1.0946
2020-06-02,-0.2707
2020-06-03,0.1433
2020-06-04,-0.9242
2020-06-05,1.4322
2020-06-08,-0.1737
2020-06-09,0.5748
2020-06-10,0.8724
2020-06-11,-4.6895
2020-06-12,0.9074
2020-06-15,1.1473
2020-06-16,0.912
2020-06-17,0.0684
2020-06-18,0.7741
2020-06-19,-1.1297
2020-06-22,-0.1752
2020-06-23,0.2366
2020-06-24,-1.3703
2020-06-25,1.4279
2020-06-26,-1.8872
2020-06-29,1.6676
2020-06-30,0.9002
2020-07-01,0.0756
2020-07-02,0.3702
2020-07-06,0.3387
2020-07-07,0.2026
2020-07-08,0.4866
2020-07-09,-1.125
2020-07-10,1.3187
2020-07-13,0.3347
2020-07-14,0.4522
2020-07-15,-1.3504
2020-07-16,0.1421
2020-07-17,0.5826
2020-07-20,-1.151
2020-07-21,0.9917
2020-07-22,1.1753
2020-07-23,0.7867
2020-07-24,-0.7441
2020-07-27,1.1833
2020-07-28,-0.2106
2020-07-29,0.4003
2020-07-30,-0.174
2020-07-31,-0.0218
